venue_slug,field,value,source_url,date_checked,verified_by,source_tier,evidence
observatory-courts,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=322 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
rainier-beach-playfield,name,Rainier Beach Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Rainier Beach Playfield"""
rainier-beach-playfield,total_courts,8,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Rainier Beach Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
rainier-beach-playfield,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Rainier Beach Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
rainier-beach-playfield,outdoor_courts,8,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Rainier Beach Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
rainier-beach-playfield,light,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Rainier Beach Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
rainier-beach-playfield,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Rainier Beach Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
rainier-beach-playfield,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
rainier-beach-playfield,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
rainier-beach-playfield,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
rainier-beach-playfield,street_address,4707 S Cloverdale St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=422, NAME=""RAINIER BEACH PLAYFIELD"", ADDRESS=""4707 S Cloverdale St"""
rainier-beach-playfield,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=422 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
soundview-playfield,name,Soundview Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Soundview Playfield"""
soundview-playfield,total_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Soundview Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
soundview-playfield,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Soundview Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
soundview-playfield,outdoor_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Soundview Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
soundview-playfield,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Soundview Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
soundview-playfield,nets_provided,,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Soundview Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
soundview-playfield,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
soundview-playfield,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
soundview-playfield,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
soundview-playfield,street_address,1590 NW 90th St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=251, NAME=""SOUNDVIEW PLAYFIELD"", ADDRESS=""1590 NW 90th St"""
soundview-playfield,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=251 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
south-park-playground,name,South Park Playground,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""South Park Playground"""
south-park-playground,total_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""South Park Playground"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
south-park-playground,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""South Park Playground"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
south-park-playground,outdoor_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""South Park Playground"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
south-park-playground,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""South Park Playground"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
south-park-playground,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""South Park Playground"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
south-park-playground,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
south-park-playground,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
south-park-playground,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
south-park-playground,street_address,738 S Sullivan St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=467, NAME=""SOUTH PARK PLAYGROUND"", ADDRESS=""738 S Sullivan St"""
south-park-playground,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=467 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
maple-leaf-reservoir-park-pickleball-courts-seattle,name,Maple Leaf Reservoir Park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Maple Leaf Reservoir Park"""
maple-leaf-reservoir-park-pickleball-courts-seattle,total_courts,2,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Maple Leaf Reservoir Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
maple-leaf-reservoir-park-pickleball-courts-seattle,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Maple Leaf Reservoir Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
maple-leaf-reservoir-park-pickleball-courts-seattle,outdoor_courts,2,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Maple Leaf Reservoir Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
maple-leaf-reservoir-park-pickleball-courts-seattle,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Maple Leaf Reservoir Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
maple-leaf-reservoir-park-pickleball-courts-seattle,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Maple Leaf Reservoir Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
maple-leaf-reservoir-park-pickleball-courts-seattle,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
maple-leaf-reservoir-park-pickleball-courts-seattle,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
maple-leaf-reservoir-park-pickleball-courts-seattle,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""SPU"""
maple-leaf-reservoir-park-pickleball-courts-seattle,street_address,1020 NE 82nd St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=3881, NAME=""MAPLE LEAF RESERVOIR PARK"", ADDRESS=""1020 NE 82nd St"""
maple-leaf-reservoir-park-pickleball-courts-seattle,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=3881 is City of Seattle parks property (OWNER=""SPU""); the City of Seattle lies wholly within King County"
west-magnolia-playfield-pickleball-courts-seattle,name,West Magnolia Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""West Magnolia Playfield"""
west-magnolia-playfield-pickleball-courts-seattle,total_courts,8,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""West Magnolia Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
west-magnolia-playfield-pickleball-courts-seattle,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""West Magnolia Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
west-magnolia-playfield-pickleball-courts-seattle,outdoor_courts,8,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""West Magnolia Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
west-magnolia-playfield-pickleball-courts-seattle,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""West Magnolia Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
west-magnolia-playfield-pickleball-courts-seattle,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""West Magnolia Playfield"": NUMBEROFCOURTS=""8"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
west-magnolia-playfield-pickleball-courts-seattle,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
west-magnolia-playfield-pickleball-courts-seattle,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
west-magnolia-playfield-pickleball-courts-seattle,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
west-magnolia-playfield-pickleball-courts-seattle,street_address,2518 34th Ave W,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=319, NAME=""WEST MAGNOLIA PLAYFIELD"", ADDRESS=""2518 34th Ave W"""
west-magnolia-playfield-pickleball-courts-seattle,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=319 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
walt-hundley-playfield-pickleball-courts-seattle,name,Walt Hundley Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Walt Hundley Playfield"""
walt-hundley-playfield-pickleball-courts-seattle,total_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Walt Hundley Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
walt-hundley-playfield-pickleball-courts-seattle,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Walt Hundley Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
walt-hundley-playfield-pickleball-courts-seattle,outdoor_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Walt Hundley Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
walt-hundley-playfield-pickleball-courts-seattle,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Walt Hundley Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
walt-hundley-playfield-pickleball-courts-seattle,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Walt Hundley Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
walt-hundley-playfield-pickleball-courts-seattle,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
walt-hundley-playfield-pickleball-courts-seattle,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
walt-hundley-playfield-pickleball-courts-seattle,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
walt-hundley-playfield-pickleball-courts-seattle,street_address,6920 34th Ave SW,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=3941, NAME=""WALT HUNDLEY PLAYFIELD"", ADDRESS=""6920 34th Ave SW"""
walt-hundley-playfield-pickleball-courts-seattle,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=3941 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
greenwood-park-pickleball-courts-seattle,name,Greenwood Park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Greenwod Park""; spelling corrected against the Parks layer NAME=""GREENWOOD PARK"""
greenwood-park-pickleball-courts-seattle,total_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Greenwod Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
greenwood-park-pickleball-courts-seattle,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Greenwod Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
greenwood-park-pickleball-courts-seattle,outdoor_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Greenwod Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
greenwood-park-pickleball-courts-seattle,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Greenwod Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
greenwood-park-pickleball-courts-seattle,nets_provided,,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Greenwod Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
greenwood-park-pickleball-courts-seattle,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
greenwood-park-pickleball-courts-seattle,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
greenwood-park-pickleball-courts-seattle,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
greenwood-park-pickleball-courts-seattle,street_address,602 N 87th St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=4408, NAME=""GREENWOOD PARK"", ADDRESS=""602 N 87th St"""
greenwood-park-pickleball-courts-seattle,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=4408 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
